id,小区名,楼栋,单元,房间号
idididid,小马新村,17,2,401
idididid,小马新村,17,2,402
idididid,小马新村,17,2,501
idididid,小马新村,17,2,502
idididid,小马新村,17,2,601
idididid,小马新村,17,2,602
idididid,小马新村,17,3,101
idididid,小马新村,17,3,102
idididid,小马新村,17,3,201
idididid,小马新村,17,3,202
idididid,小马新村,17,3,301
idididid,小马新村,17,3,302
idididid,小马新村,17,3,401
idididid,小马新村,17,3,402
idididid,小马新村,17,3,501
idididid,小马新村,17,3,502
idididid,小马新村,17,3,601
idididid,小马新村,17,3,602
idididid,小马新村,17,4,101
idididid,小马新村,17,4,102
idididid,小马新村,17,4,201
idididid,小马新村,17,4,202
idididid,小马新村,17,4,301
idididid,小马新村,17,4,302
idididid,小马新村,17,4,401
idididid,小马新村,17,4,402
idididid,小马新村,17,4,501
idididid,小马新村,17,4,502
idididid,小马新村,17,4,601
idididid,小马新村,17,4,602
idididid,小马新村,17,5,101
idididid,小马新村,17,5,102
idididid,小马新村,17,5,201
idididid,小马新村,17,5,202
idididid,小马新村,17,5,301
idididid,小马新村,17,5,302
idididid,小马新村,17,5,401
idididid,小马新村,17,5,402
idididid,小马新村,17,5,501
idididid,小马新村,17,5,502
idididid,小马新村,17,5,601
idididid,小马新村,17,5,602
idididid,小马新村,18,1,101
idididid,小马新村,18,1,102
idididid,小马新村,18,1,201
idididid,小马新村,18,1,202
idididid,小马新村,18,1,301
idididid,小马新村,18,1,302
idididid,小马新村,18,1,401
idididid,小马新村,18,1,402
idididid,小马新村,18,1,501
idididid,小马新村,18,1,502
idididid,小马新村,18,1,601
idididid,小马新村,18,1,602
idididid,小马新村,18,2,101
idididid,小马新村,18,2,102
idididid,小马新村,18,2,201
idididid,小马新村,18,2,202
idididid,小马新村,18,2,301
idididid,小马新村,18,2,302
idididid,小马新村,18,2,401
idididid,小马新村,18,2,402
idididid,小马新村,18,2,501
idididid,小马新村,18,2,502
idididid,小马新村,18,2,601
idididid,小马新村,18,2,602
idididid,小马新村,18,3,101
idididid,小马新村,18,3,102
idididid,小马新村,18,3,201
idididid,小马新村,18,3,202
idididid,小马新村,18,3,301
idididid,小马新村,18,3,302
idididid,小马新村,18,3,401
idididid,小马新村,18,3,402
idididid,小马新村,18,3,501
idididid,小马新村,18,3,502
idididid,小马新村,18,3,601
idididid,小马新村,18,3,602
idididid,小马新村,18,4,101
idididid,小马新村,18,4,102
idididid,小马新村,18,4,201
idididid,小马新村,18,4,202
idididid,小马新村,18,4,301
idididid,小马新村,18,4,302
idididid,小马新村,18,4,401
idididid,小马新村,18,4,402
idididid,小马新村,18,4,501
idididid,小马新村,18,4,502
idididid,小马新村,18,4,601
idididid,小马新村,18,4,602
idididid,小马新村,18,5,101
idididid,小马新村,18,5,102
idididid,小马新村,18,5,201
idididid,小马新村,18,5,202
idididid,小马新村,18,5,301
idididid,小马新村,18,5,302
idididid,小马新村,18,5,401
idididid,小马新村,18,5,402
idididid,小马新村,18,5,501
idididid,小马新村,18,5,502
idididid,小马新村,18,5,601
idididid,小马新村,18,5,602
idididid,小马新村,19,1,101
idididid,小马新村,19,1,102
idididid,小马新村,19,1,201
idididid,小马新村,19,1,202
idididid,小马新村,19,1,301
idididid,小马新村,19,1,302
idididid,小马新村,19,1,401
idididid,小马新村,19,1,402
idididid,小马新村,19,1,501
idididid,小马新村,19,1,502
idididid,小马新村,19,1,601
idididid,小马新村,19,1,602
idididid,小马新村,19,2,101
idididid,小马新村,19,2,102
idididid,小马新村,19,2,201
idididid,小马新村,19,2,202
idididid,小马新村,19,2,301
idididid,小马新村,19,2,302
idididid,小马新村,19,2,401
idididid,小马新村,19,2,402
idididid,小马新村,19,2,501
idididid,小马新村,19,2,502
idididid,小马新村,19,2,601
idididid,小马新村,19,2,602
idididid,小马新村,19,3,101
idididid,小马新村,19,3,102
idididid,小马新村,19,3,201
idididid,小马新村,19,3,202
idididid,小马新村,19,3,301
idididid,小马新村,19,3,302
idididid,小马新村,19,3,401
idididid,小马新村,19,3,402
idididid,小马新村,19,3,501
idididid,小马新村,19,3,502
idididid,小马新村,19,3,601
idididid,小马新村,19,3,602
idididid,小马新村,19,4,101
idididid,小马新村,19,4,102
idididid,小马新村,19,4,201
idididid,小马新村,19,4,202
idididid,小马新村,19,4,301
idididid,小马新村,19,4,302
idididid,小马新村,19,4,401
idididid,小马新村,19,4,402
idididid,小马新村,19,4,501
idididid,小马新村,19,4,502
idididid,小马新村,19,4,601
idididid,小马新村,19,4,602
idididid,小马新村,19,5,101
idididid,小马新村,19,5,102
idididid,小马新村,19,5,201
idididid,小马新村,19,5,202
idididid,小马新村,19,5,301
idididid,小马新村,19,5,302
idididid,小马新村,19,5,401
idididid,小马新村,19,5,402
idididid,小马新村,19,5,501
idididid,小马新村,19,5,502
idididid,小马新村,19,5,601
idididid,小马新村,19,5,602
idididid,小马新村,20,1,101
idididid,小马新村,20,1,102
idididid,小马新村,20,1,201
idididid,小马新村,20,1,202
idididid,小马新村,20,1,301
idididid,小马新村,20,1,302
idididid,小马新村,20,1,401
idididid,小马新村,20,1,402
idididid,小马新村,20,1,501
idididid,小马新村,20,1,502
idididid,小马新村,20,1,601
idididid,小马新村,20,1,602
idididid,小马新村,20,2,101
idididid,小马新村,20,2,102
idididid,小马新村,20,2,201
idididid,小马新村,20,2,202
idididid,小马新村,20,2,301
idididid,小马新村,20,2,302
idididid,小马新村,20,2,401
idididid,小马新村,20,2,402
idididid,小马新村,20,2,501
idididid,小马新村,20,2,502
idididid,小马新村,20,2,601
idididid,小马新村,20,2,602
idididid,小马新村,20,3,101
idididid,小马新村,20,3,102
idididid,小马新村,20,3,201
idididid,小马新村,20,3,202
idididid,小马新村,20,3,301
idididid,小马新村,20,3,302
idididid,小马新村,20,3,401
idididid,小马新村,20,3,402
idididid,小马新村,20,3,501
idididid,小马新村,20,3,502
idididid,小马新村,20,3,601
idididid,小马新村,20,3,602
idididid,小马新村,20,4,101
idididid,小马新村,20,4,102
idididid,小马新村,20,4,201
idididid,小马新村,20,4,202
idididid,小马新村,20,4,301
idididid,小马新村,20,4,302
idididid,小马新村,20,4,401
idididid,小马新村,20,4,402
idididid,小马新村,20,4,501
idididid,小马新村,20,4,502
idididid,小马新村,20,4,601
idididid,小马新村,20,4,602
idididid,小马新村,20,5,101
idididid,小马新村,20,5,102
idididid,小马新村,20,5,201
idididid,小马新村,20,5,202
idididid,小马新村,20,5,301
idididid,小马新村,20,5,302
idididid,小马新村,20,5,401
idididid,小马新村,20,5,402
idididid,小马新村,20,5,501
idididid,小马新村,20,5,502
idididid,小马新村,20,5,601
idididid,小马新村,20,5,602
idididid,小马新村,21,1,101
idididid,小马新村,21,1,102
idididid,小马新村,21,1,103
idididid,小马新村,21,1,104
idididid,小马新村,21,1,201
idididid,小马新村,21,1,202
idididid,小马新村,21,1,203
idididid,小马新村,21,1,204
idididid,小马新村,21,1,301
idididid,小马新村,21,1,302
idididid,小马新村,21,1,303
idididid,小马新村,21,1,304
idididid,小马新村,21,1,401
idididid,小马新村,21,1,402
idididid,小马新村,21,1,403
idididid,小马新村,21,1,404
idididid,小马新村,21,1,501
idididid,小马新村,21,1,502
idididid,小马新村,21,1,503
idididid,小马新村,21,1,504
idididid,小马新村,21,1,601
idididid,小马新村,21,1,602
idididid,小马新村,21,1,603
idididid,小马新村,21,1,604
idididid,小马新村,21,1,701
idididid,小马新村,21,1,702
idididid,小马新村,21,1,703
idididid,小马新村,21,1,704
idididid,小马新村,21,1,801
idididid,小马新村,21,1,802
idididid,小马新村,21,1,803
idididid,小马新村,21,1,804
idididid,小马新村,21,1,901
idididid,小马新村,21,1,902
idididid,小马新村,21,1,903
idididid,小马新村,21,1,904
idididid,小马新村,21,1,1001
idididid,小马新村,21,1,1002
idididid,小马新村,21,1,1003
idididid,小马新村,21,1,1004
idididid,小马新村,21,1,1101
idididid,小马新村,21,1,1102
idididid,小马新村,21,1,1103
idididid,小马新村,21,1,1104
idididid,小马新村,21,1,1201
idididid,小马新村,21,1,1202
idididid,小马新村,21,1,1203
idididid,小马新村,21,1,1204
idididid,小马新村,21,1,1301
idididid,小马新村,21,1,1302
idididid,小马新村,21,1,1303
idididid,小马新村,21,1,1304
idididid,小马新村,21,1,1401
idididid,小马新村,21,1,1402
idididid,小马新村,21,1,1403
idididid,小马新村,21,1,1404
idididid,小马新村,21,1,1501
idididid,小马新村,21,1,1502
idididid,小马新村,21,1,1503
idididid,小马新村,21,1,1504
idididid,小马新村,21,1,1601
idididid,小马新村,21,1,1602
idididid,小马新村,21,1,1603
idididid,小马新村,21,1,1604
idididid,小马新村,21,1,1701
idididid,小马新村,21,1,1702
idididid,小马新村,21,1,1703
idididid,小马新村,21,1,1704
idididid,小马新村,21,1,1801
idididid,小马新村,21,1,1802
idididid,小马新村,21,1,1803
idididid,小马新村,21,1,1804
idididid,小马新村,21,1,1901
idididid,小马新村,21,1,1902
idididid,小马新村,21,1,1903
idididid,小马新村,21,1,1904
idididid,小马新村,21,1,2001
idididid,小马新村,21,1,2002
idididid,小马新村,21,1,2003
idididid,小马新村,21,1,2004
idididid,小马新村,21,1,2101
idididid,小马新村,21,1,2102
idididid,小马新村,21,1,2103
idididid,小马新村,21,1,2104
idididid,小马新村,21,1,2201
idididid,小马新村,21,1,2202
idididid,小马新村,21,1,2203
idididid,小马新村,21,1,2204
idididid,小马新村,21,1,2301
idididid,小马新村,21,1,2302
idididid,小马新村,21,1,2303
idididid,小马新村,21,1,2304
idididid,小马新村,21,1,2401
idididid,小马新村,21,1,2402
idididid,小马新村,21,1,2403
idididid,小马新村,21,1,2404
idididid,小马新村,21,1,2501
idididid,小马新村,21,1,2502
idididid,小马新村,21,1,2503
idididid,小马新村,21,1,2504
idididid,小马新村,21,1,2601
idididid,小马新村,21,1,2602
idididid,小马新村,21,1,2603
idididid,小马新村,21,1,2604
idididid,小马新村,21,1,2701
idididid,小马新村,21,1,2702
idididid,小马新村,21,1,2703
idididid,小马新村,21,1,2704
idididid,小马新村,21,1,2801
idididid,小马新村,21,1,2802
idididid,小马新村,21,1,2803
idididid,小马新村,21,1,2804
idididid,小马新村,21,1,2901
idididid,小马新村,21,1,2902
idididid,小马新村,21,1,2903
idididid,小马新村,21,1,2904
idididid,小马新村,21,1,3001
idididid,小马新村,21,1,3002
idididid,小马新村,21,1,3003
idididid,小马新村,21,1,3004
idididid,小马新村,21,1,3101
idididid,小马新村,21,1,3102
idididid,小马新村,21,1,3103
idididid,小马新村,21,1,3104
idididid,小马新村,21,1,3201
idididid,小马新村,21,1,3202
idididid,小马新村,21,1,3203
idididid,小马新村,21,1,3204
idididid,小马新村,21,1,3301
idididid,小马新村,21,1,3302
idididid,小马新村,21,1,3303
idididid,小马新村,21,1,3304
idididid,小马新村,21,1,3401
idididid,小马新村,21,1,3402
idididid,小马新村,21,1,3403
idididid,小马新村,21,1,3404
idididid,小马新村,21,2,101
idididid,小马新村,21,2,102
idididid,小马新村,21,2,103
idididid,小马新村,21,2,104
idididid,小马新村,21,2,201
idididid,小马新村,21,2,202
idididid,小马新村,21,2,203
idididid,小马新村,21,2,204
idididid,小马新村,21,2,301
idididid,小马新村,21,2,302
idididid,小马新村,21,2,303
idididid,小马新村,21,2,304
idididid,小马新村,21,2,401
idididid,小马新村,21,2,402
idididid,小马新村,21,2,403
idididid,小马新村,21,2,404
idididid,小马新村,21,2,501
idididid,小马新村,21,2,502
idididid,小马新村,21,2,503
idididid,小马新村,21,2,504
idididid,小马新村,21,2,601
idididid,小马新村,21,2,602
idididid,小马新村,21,2,603
idididid,小马新村,21,2,604
idididid,小马新村,21,2,701
idididid,小马新村,21,2,702
idididid,小马新村,21,2,703
idididid,小马新村,21,2,704
idididid,小马新村,21,2,801
idididid,小马新村,21,2,802
idididid,小马新村,21,2,803
idididid,小马新村,21,2,804
idididid,小马新村,21,2,901
idididid,小马新村,21,2,902
idididid,小马新村,21,2,903
idididid,小马新村,21,2,904
idididid,小马新村,21,2,1001
idididid,小马新村,21,2,1002
idididid,小马新村,21,2,1003
idididid,小马新村,21,2,1004
idididid,小马新村,21,2,1101
idididid,小马新村,21,2,1102
idididid,小马新村,21,2,1103
idididid,小马新村,21,2,1104
idididid,小马新村,21,2,1201
idididid,小马新村,21,2,1202
idididid,小马新村,21,2,1203
idididid,小马新村,21,2,1204
idididid,小马新村,21,2,1301
idididid,小马新村,21,2,1302
idididid,小马新村,21,2,1303
idididid,小马新村,21,2,1304
idididid,小马新村,21,2,1401
idididid,小马新村,21,2,1402
idididid,小马新村,21,2,1403
idididid,小马新村,21,2,1404
idididid,小马新村,21,2,1501
idididid,小马新村,21,2,1502
idididid,小马新村,21,2,1503
idididid,小马新村,21,2,1504
idididid,小马新村,21,2,1601
idididid,小马新村,21,2,1602
idididid,小马新村,21,2,1603
idididid,小马新村,21,2,1604
idididid,小马新村,21,2,1701
idididid,小马新村,21,2,1702
idididid,小马新村,21,2,1703
idididid,小马新村,21,2,1704
idididid,小马新村,21,2,1801
idididid,小马新村,21,2,1802
idididid,小马新村,21,2,1803
idididid,小马新村,21,2,1804
idididid,小马新村,21,2,1901
idididid,小马新村,21,2,1902
idididid,小马新村,21,2,1903
idididid,小马新村,21,2,1904
idididid,小马新村,21,2,2001
idididid,小马新村,21,2,2002
idididid,小马新村,21,2,2003
idididid,小马新村,21,2,2004
idididid,小马新村,21,2,2101
idididid,小马新村,21,2,2102
idididid,小马新村,21,2,2103
idididid,小马新村,21,2,2104
idididid,小马新村,21,2,2201
idididid,小马新村,21,2,2202
idididid,小马新村,21,2,2203
idididid,小马新村,21,2,2204
idididid,小马新村,21,2,2301
idididid,小马新村,21,2,2302
idididid,小马新村,21,2,2303
idididid,小马新村,21,2,2304
idididid,小马新村,21,2,2401
idididid,小马新村,21,2,2402
idididid,小马新村,21,2,2403
idididid,小马新村,21,2,2404
idididid,小马新村,21,2,2501
idididid,小马新村,21,2,2502
idididid,小马新村,21,2,2503
idididid,小马新村,21,2,2504
idididid,小马新村,21,2,2601
idididid,小马新村,21,2,2602
idididid,小马新村,21,2,2603
idididid,小马新村,21,2,2604
idididid,小马新村,21,2,2701
idididid,小马新村,21,2,2702
idididid,小马新村,21,2,2703
idididid,小马新村,21,2,2704
idididid,小马新村,21,2,2801
idididid,小马新村,21,2,2802
idididid,小马新村,21,2,2803
idididid,小马新村,21,2,2804
idididid,小马新村,21,2,2901
idididid,小马新村,21,2,2902
idididid,小马新村,21,2,2903
idididid,小马新村,21,2,2904
idididid,小马新村,21,2,3001
idididid,小马新村,21,2,3002
idididid,小马新村,21,2,3003
idididid,小马新村,21,2,3004
idididid,小马新村,21,2,3101
idididid,小马新村,21,2,3102
idididid,小马新村,21,2,3103
idididid,小马新村,21,2,3104
idididid,小马新村,21,2,3201
idididid,小马新村,21,2,3202
idididid,小马新村,21,2,3203
idididid,小马新村,21,2,3204
idididid,小马新村,21,2,3301
idididid,小马新村,21,2,3302
idididid,小马新村,21,2,3303
idididid,小马新村,21,2,3304
idididid,小马新村,21,2,3401
idididid,小马新村,21,2,3402
idididid,小马新村,21,2,3403
idididid,小马新村,21,2,3404
idididid,小马新村,22,1,101
idididid,小马新村,22,1,102
idididid,小马新村,22,1,103
idididid,小马新村,22,1,104
idididid,小马新村,22,1,201
idididid,小马新村,22,1,202
idididid,小马新村,22,1,203
idididid,小马新村,22,1,204
idididid,小马新村,22,1,301
idididid,小马新村,22,1,302
idididid,小马新村,22,1,303
idididid,小马新村,22,1,304
idididid,小马新村,22,1,401
idididid,小马新村,22,1,402
idididid,小马新村,22,1,403
idididid,小马新村,22,1,404
idididid,小马新村,22,1,501
idididid,小马新村,22,1,502
idididid,小马新村,22,1,503
idididid,小马新村,22,1,504
idididid,小马新村,22,1,601
idididid,小马新村,22,1,602
idididid,小马新村,22,1,603
idididid,小马新村,22,1,604
idididid,小马新村,22,1,701
idididid,小马新村,22,1,702
idididid,小马新村,22,1,703
idididid,小马新村,22,1,704
idididid,小马新村,22,1,801
idididid,小马新村,22,1,802
idididid,小马新村,22,1,803
idididid,小马新村,22,1,804
idididid,小马新村,22,1,901
idididid,小马新村,22,1,902
idididid,小马新村,22,1,903
idididid,小马新村,22,1,904
